bar_idx,specialist,state,confidence,supports,conflicts,reason_codes,feature_values,market_interpretation,provenance_ok
8460,mtf,PARTIAL_BULL,medium,partial_bull,,parcial,trend_30_4h=-3.47;rsi_1d=51.1;d_break=bull;w_break=bull;weekly_slope=0.9851305015254062,alinhamento parcial bull,True
8460,regime,MACRO_BULL,high,macro_bull,,combined>0,v3_state=TRANSITION;combined_score=2.0;cascade=2.0;macro_broken=False;distribution=False;stall=True;sharp_drop=False;dist_alarm=False;dd13w=3.784603868033143,regime macro bull,True
8460,momentum,WEAK_MOMENTUM,medium,,weak,momentum_weak,trend_30=-3.47;rsi=42.2;rsi_1d=51.1;legpos90=40.2;rise20=0.65;bear_div=0.0,momentum fraco = bounce/indeciso,True
8460,capit,NO_CAPITULATION,low,,,no_cap,drop20=1.91;rsi_min8=35.13;sweet_spot=False;bub_sell=8.0;reclaim_body=0.07,sem capitulação relevante,True
8460,fuel,low_fuel,high,,obstructed,blocks/colada,supply_category=SUPPLY_BLOCKS_TARGET;dist_4h_supply=1.02;dist_d1_supply=1.02;blocks_target=1,supply colada/bloqueia = combustível baixo,True
8460,risk,SL_TOO_SHORT,high,,sl_short,sl<1.2ATR,sl_atr=1.0;sl_type=LATE_WIDE,SL curto demais = stop no ruído (ex T34),True
8479,supply,SUPPLY_BLOCKS_TARGET,medium,,target_obstructed,BLOCKS_TARGET,supply_category=SUPPLY_BLOCKS_TARGET;polarity_category=POLARITY_SUPPORTED_BY_DEMAND;dist_4h_supply=1.65;has_overhead=1,supply bloqueia alvo = R ruim,True
8479,demand,DEMAND_DEFENDED,high,demand_defended,,DEMAND_SUPPORTING_RETEST,demand_category=DEMAND_SUPPORTING_RETEST;dist_4h_demand=1.63;touched_retest=1,demanda defendida real,True
8479,volume,IN_VALUE_BALANCE,low,,,BALANCE|maturity:VP-as-of-bar,below_VAL=False;dist_POC=0.07;dist_VAL=0.6;va_width=0.6;rel_volume=0.91,dentro do valor = balanço,True
8479,mtf,MTF_CONFLICT,low,,mtf_conflict,conflito,trend_30_4h=-1.68;rsi_1d=47.1;d_break=none;w_break=bull;weekly_slope=0.8956601367075604,timeframes em conflito,True
8479,regime,MACRO_BULL,high,macro_bull,,combined>0,v3_state=TRANSITION;combined_score=1.0;cascade=1.0;macro_broken=False;distribution=False;stall=True;sharp_drop=False;dist_alarm=False;dd13w=4.914899270565176,regime macro bull,True
8479,momentum,WEAK_MOMENTUM,medium,,weak,momentum_weak,trend_30=-1.68;rsi=46.15;rsi_1d=47.1;legpos90=30.0;rise20=2.17;bear_div=0.0,momentum fraco = bounce/indeciso,True
8479,capit,NO_CAPITULATION,low,,,no_cap,drop20=2.36;rsi_min8=37.22;sweet_spot=False;bub_sell=8.0;reclaim_body=0.36,sem capitulação relevante,True
8479,fuel,low_fuel,high,,obstructed,blocks/colada,supply_category=SUPPLY_BLOCKS_TARGET;dist_4h_supply=1.65;dist_d1_supply=1.38;blocks_target=1,supply colada/bloqueia = combustível baixo,True
8479,risk,SL_NEUTRAL,medium,,,neutral,sl_atr=1.73;sl_type=V_REVERSAL_DEMAND,SL aceitável,True
8497,supply,SUPPLY_BLOCKS_TARGET,medium,,target_obstructed,BLOCKS_TARGET,supply_category=SUPPLY_BLOCKS_TARGET;polarity_category=POLARITY_FLOATING_NO_BASE;dist_4h_supply=1.14;has_overhead=1,supply bloqueia alvo = R ruim,True
8497,demand,DEMAND_DEFENDED,high,demand_defended,,DEMAND_SUPPORTING_RETEST,demand_category=DEMAND_SUPPORTING_RETEST;dist_4h_demand=4.71;touched_retest=1,demanda defendida real,True
8497,volume,ACCEPTANCE_ABOVE_VALUE,medium,acceptance_above,,ABOVE_POC|maturity:VP-as-of-bar,below_VAL=False;dist_POC=0.78;dist_VAL=1.47;va_width=0.77;rel_volume=0.99,aceitação acima do valor = bullish,True
8497,mtf,PARTIAL_BULL,medium,partial_bull,,parcial,trend_30_4h=1.29;rsi_1d=47.4;d_break=bear;w_break=bull;weekly_slope=0.8237756893762826,alinhamento parcial bull,True
8497,regime,MACRO_TRANSITION_RISK,medium,,transition,STALL/ALARM,v3_state=BEAR;combined_score=0.0;cascade=0.0;macro_broken=False;distribution=False;stall=True;sharp_drop=True;dist_alarm=False;dd13w=5.883479001248572,transição/alerta macro,True
8497,momentum,WEAK_MOMENTUM,medium,,weak,momentum_weak,trend_30=1.29;rsi=57.52;rsi_1d=47.4;legpos90=48.5;rise20=3.41;bear_div=0.0,momentum fraco = bounce/indeciso,True
8497,capit,NO_CAPITULATION,low,,,no_cap,drop20=0.0;rsi_min8=37.88;sweet_spot=False;bub_sell=5.0;reclaim_body=0.81,sem capitulação relevante,True
8497,fuel,low_fuel,high,,obstructed,blocks/colada,supply_category=SUPPLY_BLOCKS_TARGET;dist_4h_supply=1.14;dist_d1_supply=1.23;blocks_target=1,supply colada/bloqueia = combustível baixo,True
8497,risk,SL_STRUCTURAL_OK,high,sl_ok,,demand_base,sl_atr=4.81;sl_type=NORMAL_DEMAND_BASE,SL estrutural na demanda = ok,True
8544,supply,SUPPLY_FAR_NEUTRAL,medium,room,,FAR_ENOUGH,supply_category=SUPPLY_FAR_ENOUGH;polarity_category=POLARITY_SUPPORTED_BY_DEMAND;dist_4h_supply=2.22;has_overhead=1,supply longe = espaço ok,True
8544,demand,DEMAND_DEFENDED,high,demand_defended,,DEMAND_SUPPORTING_RETEST,demand_category=DEMAND_SUPPORTING_RETEST;dist_4h_demand=2.12;touched_retest=1,demanda defendida real,True
8544,volume,ACCEPTANCE_ABOVE_VALUE,medium,acceptance_above,,ABOVE_POC|maturity:VP-as-of-bar,below_VAL=False;dist_POC=0.4;dist_VAL=0.91;va_width=0.66;rel_volume=1.25,aceitação acima do valor = bullish,True
8544,mtf,MTF_CONFLICT,low,,mtf_conflict,conflito,trend_30_4h=-0.02;rsi_1d=50.2;d_break=bear;w_break=bull;weekly_slope=0.7695780101118973,timeframes em conflito,True
8544,regime,MACRO_BULL,high,macro_bull,,combined>0,v3_state=TRANSITION;combined_score=1.0;cascade=1.0;macro_broken=False;distribution=False;stall=True;sharp_drop=False;dist_alarm=False;dd13w=5.216330425689355,regime macro bull,True
8544,momentum,WEAK_MOMENTUM,medium,,weak,momentum_weak,trend_30=-0.02;rsi=58.41;rsi_1d=50.2;legpos90=62.7;rise20=3.65;bear_div=0.0,momentum fraco = bounce/indeciso,True
8544,capit,NO_CAPITULATION,low,,,no_cap,drop20=0.0;rsi_min8=47.46;sweet_spot=False;bub_sell=0.0;reclaim_body=0.38,sem capitulação relevante,True
8544,fuel,medium_fuel,medium,,,moderate,supply_category=SUPPLY_FAR_ENOUGH;dist_4h_supply=2.22;dist_d1_supply=1.52;blocks_target=0,combustível médio,True
8544,risk,SL_STRUCTURAL_OK,high,sl_ok,,demand_base,sl_atr=2.22;sl_type=NORMAL_DEMAND_BASE,SL estrutural na demanda = ok,True
8589,supply,SUPPLY_REJECTING_RISK,high,,supply_rejecting,SUPPLY_NEAR_AND_REJECTING,supply_category=SUPPLY_NEAR_AND_REJECTING;polarity_category=POLARITY_UNDER_SUPPLY_PRESSURE;dist_4h_supply=0.1;has_overhead=1,supply viva colada acima = risco,True
8589,demand,DEMAND_ABSENT,high,,no_demand_base,ABSENT,demand_category=DEMAND_ABSENT_OR_IRRELEVANT;dist_4h_demand=5.76;touched_retest=1,sem base de demanda = floating,True
8589,volume,ACCEPTANCE_ABOVE_VALUE,medium,acceptance_above,,ABOVE_POC|maturity:VP-as-of-bar,below_VAL=False;dist_POC=2.86;dist_VAL=3.21;va_width=1.81;rel_volume=0.62,aceitação acima do valor = bullish,True
8589,mtf,FULL_BULL_ALIGN,high,mtf_bull,,4H+1D+W bull,trend_30_4h=7.09;rsi_1d=59.9;d_break=bull;w_break=bull;weekly_slope=0.5285916272550404,alinhamento bull multi-TF = bull-run maior,True
8589,regime,MACRO_BULL,high,macro_bull,,combined>0,v3_state=BULL;combined_score=3.0;cascade=3.0;macro_broken=False;distribution=False;stall=True;sharp_drop=False;dist_alarm=False;dd13w=3.0491689928770764,regime macro bull,True
8589,momentum,HEALTHY_HIGH_LEGPOS,high,strong_bull,,legpos_high+momentum,trend_30=7.09;rsi=75.9;rsi_1d=59.9;legpos90=98.8;rise20=7.48;bear_div=0.0,legpos alto COM momentum = continuação sadia,True
8589,capit,NO_CAPITULATION,low,,,no_cap,drop20=0.0;rsi_min8=63.64;sweet_spot=False;bub_sell=0.0;reclaim_body=0.16,sem capitulação relevante,True
8589,fuel,low_fuel,high,,obstructed,blocks/colada,supply_category=SUPPLY_NEAR_AND_REJECTING;dist_4h_supply=0.1;dist_d1_supply=0.79;blocks_target=1,supply colada/bloqueia = combustível baixo,True
8589,risk,SL_TOO_WIDE,medium,,sl_wide,sl>5ATR,sl_atr=8.21;sl_type=TOP_EXHAUSTION,SL largo = R ruim,True
8622,supply,CLEAN_SKY_BULLISH,high,no_overhead,,CLEAN_SKY,supply_category=CLEAN_SKY;polarity_category=POLARITY_FLOATING_NO_BASE;dist_4h_supply=6.04;has_overhead=1,sem teto = markup/ATH bullish,True
8622,demand,DEMAND_NEUTRAL,medium,demand_present,,PRESENT_NEUTRAL,demand_category=DEMAND_PRESENT_NEUTRAL;dist_4h_demand=3.28;touched_retest=0,demanda presente neutra,True
8622,volume,IN_VALUE_BALANCE,low,,,BALANCE|maturity:VP-as-of-bar,below_VAL=False;dist_POC=0.23;dist_VAL=0.45;va_width=0.48;rel_volume=0.78,dentro do valor = balanço,True
8622,mtf,BEAR_ALIGN,high,,mtf_bear,d/w break bear,trend_30_4h=-6.73;rsi_1d=45.2;d_break=bear;w_break=bull;weekly_slope=0.435055057989702,alinhamento bear = bounce local provável,True
8622,regime,MACRO_TRANSITION_RISK,medium,,transition,STALL/ALARM,v3_state=TRANSITION;combined_score=0.0;cascade=0.0;macro_broken=False;distribution=False;stall=True;sharp_drop=False;dist_alarm=False;dd13w=4.904327751380716,transição/alerta macro,True
8622,momentum,WEAK_MOMENTUM,medium,,weak,momentum_weak,trend_30=-6.73;rsi=41.72;rsi_1d=45.2;legpos90=31.1;rise20=1.96;bear_div=0.0,momentum fraco = bounce/indeciso,True
8622,capit,NO_CAPITULATION,low,,,no_cap,drop20=2.64;rsi_min8=36.08;sweet_spot=False;bub_sell=0.0;reclaim_body=0.42,sem capitulação relevante,True
8622,fuel,high_fuel,high,clean_sky,,no_overhead,supply_category=CLEAN_SKY;dist_4h_supply=6.04;dist_d1_supply=1.4;blocks_target=0,sem teto = combustível alto,True
8622,risk,SL_STRUCTURAL_OK,high,sl_ok,,demand_base,sl_atr=3.38;sl_type=NORMAL_DEMAND_BASE,SL estrutural na demanda = ok,True
8635,supply,SUPPLY_FAR_NEUTRAL,medium,room,,FAR_ENOUGH,supply_category=SUPPLY_FAR_ENOUGH;polarity_category=RECLAIM_ACCEPTED_ABOVE_SUPPLY;dist_4h_supply=3.75;has_overhead=1,supply longe = espaço ok,True
8635,demand,DEMAND_DEFENDED,high,demand_defended,,DEMAND_SUPPORTING_RETEST,demand_category=DEMAND_SUPPORTING_RETEST;dist_4h_demand=3.53;touched_retest=1,demanda defendida real,True
8635,volume,ACCEPTANCE_ABOVE_VALUE,medium,acceptance_above,,ABOVE_POC|maturity:VP-as-of-bar,below_VAL=False;dist_POC=2.38;dist_VAL=2.89;va_width=0.87;rel_volume=1.15,aceitação acima do valor = bullish,True
8635,mtf,MTF_CONFLICT,low,,mtf_conflict,conflito,trend_30_4h=-0.09;rsi_1d=38.5;d_break=bear;w_break=bull;weekly_slope=0.435055057989702,timeframes em conflito,True
8635,regime,MACRO_TRANSITION_RISK,medium,,transition,STALL/ALARM,v3_state=BEAR;combined_score=-1.0;cascade=-1.0;macro_broken=False;distribution=False;stall=True;sharp_drop=True;dist_alarm=False;dd13w=5.856335911450664,transição/alerta macro,True
8635,momentum,WEAK_MOMENTUM,medium,,weak,momentum_weak,trend_30=-0.09;rsi=41.51;rsi_1d=38.5;legpos90=43.4;rise20=3.2;bear_div=0.0,momentum fraco = bounce/indeciso,True
8635,capit,NO_CAPITULATION,low,,,no_cap,drop20=0.0;rsi_min8=35.32;sweet_spot=False;bub_sell=4.0;reclaim_body=2.27,sem capitulação relevante,True
8635,fuel,high_fuel,medium,room,,far_supply,supply_category=SUPPLY_FAR_ENOUGH;dist_4h_supply=3.75;dist_d1_supply=1.09;blocks_target=0,supply longe = combustível alto,True
8635,risk,SL_STRUCTURAL_OK,high,sl_ok,,demand_base,sl_atr=3.63;sl_type=NORMAL_DEMAND_BASE,SL estrutural na demanda = ok,True
8659,supply,SUPPLY_FAR_NEUTRAL,medium,room,,FAR_ENOUGH,supply_category=SUPPLY_FAR_ENOUGH;polarity_category=POLARITY_SUPPORTED_BY_DEMAND;dist_4h_supply=2.28;has_overhead=1,supply longe = espaço ok,True
8659,demand,DEMAND_DEFENDED,high,demand_defended,,DEMAND_SUPPORTING_RETEST,demand_category=DEMAND_SUPPORTING_RETEST;dist_4h_demand=1.71;touched_retest=1,demanda defendida real,True
8659,volume,IN_VALUE_BALANCE,low,,,BALANCE|maturity:VP-as-of-bar,below_VAL=False;dist_POC=0.28;dist_VAL=0.83;va_width=0.94;rel_volume=1.27,dentro do valor = balanço,True
8659,mtf,FULL_BULL_ALIGN,high,mtf_bull,,4H+1D+W bull,trend_30_4h=5.31;rsi_1d=56.6;d_break=bull;w_break=bull;weekly_slope=0.3534351508789076,alinhamento bull multi-TF = bull-run maior,True
8659,regime,MACRO_BROKEN_DISTRIBUTION,high,,macro_broken,MACRO_BROKEN,v3_state=TRANSITION;combined_score=2.0;cascade=2.0;macro_broken=True;distribution=False;stall=True;sharp_drop=False;dist_alarm=False;dd13w=3.5860307374063143,macro quebrado/distribuição = topo macro,True
8659,momentum,STRONG_BULL_MOMENTUM,high,strong_bull,,momentum_strong,trend_30=5.31;rsi=57.06;rsi_1d=56.6;legpos90=68.4;rise20=1.74;bear_div=1.0,momentum bull forte,True
8659,capit,NO_CAPITULATION,low,,,no_cap,drop20=0.0;rsi_min8=51.85;sweet_spot=False;bub_sell=0.0;reclaim_body=0.52,sem capitulação relevante,True
8659,fuel,medium_fuel,medium,,,moderate,supply_category=SUPPLY_FAR_ENOUGH;dist_4h_supply=2.28;dist_d1_supply=0.23;blocks_target=0,combustível médio,True
8659,risk,SL_NEUTRAL,medium,,,neutral,sl_atr=1.81;sl_type=V_REVERSAL_DEMAND,SL aceitável,True
8765,supply,CLEAN_SKY_BULLISH,high,no_overhead,,CLEAN_SKY,supply_category=CLEAN_SKY;polarity_category=POLARITY_FLOATING_NO_BASE;dist_4h_supply=None;has_overhead=0,sem teto = markup/ATH bullish,True
8765,demand,DEMAND_ABSENT,high,,no_demand_base,ABSENT,demand_category=DEMAND_ABSENT_OR_IRRELEVANT;dist_4h_demand=5.4;touched_retest=1,sem base de demanda = floating,True
8765,volume,IN_VALUE_BALANCE,low,,,BALANCE|maturity:VP-as-of-bar,below_VAL=False;dist_POC=0.06;dist_VAL=0.2;va_width=0.7;rel_volume=1.23,dentro do valor = balanço,True
8765,mtf,FULL_BULL_ALIGN,high,mtf_bull,,4H+1D+W bull,trend_30_4h=7.07;rsi_1d=73.8;d_break=bull;w_break=bull;weekly_slope=0.2740287472976669,alinhamento bull multi-TF = bull-run maior,True
8765,regime,MACRO_BULL,high,macro_bull,,combined>0,v3_state=BULL;combined_score=3.0;cascade=3.0;macro_broken=False;distribution=False;stall=True;sharp_drop=False;dist_alarm=False;dd13w=0.34241766932481593,regime macro bull,True
8765,momentum,HEALTHY_HIGH_LEGPOS,high,strong_bull,,legpos_high+momentum,trend_30=7.07;rsi=81.34;rsi_1d=73.8;legpos90=92.2;rise20=6.5;bear_div=0.0,legpos alto COM momentum = continuação sadia,True
8765,capit,NO_CAPITULATION,low,,,no_cap,drop20=0.27;rsi_min8=73.44;sweet_spot=False;bub_sell=0.0;reclaim_body=-0.27,sem capitulação relevante,True
8765,fuel,high_fuel,high,clean_sky,,no_overhead,supply_category=CLEAN_SKY;dist_4h_supply=None;dist_d1_supply=None;blocks_target=0,sem teto = combustível alto,True
8765,risk,SL_TOO_WIDE,medium,,sl_wide,sl>5ATR,sl_atr=5.5;sl_type=TOP_EXHAUSTION,SL largo = R ruim,True
8823,supply,CLEAN_SKY_BULLISH,high,no_overhead,,CLEAN_SKY,supply_category=CLEAN_SKY;polarity_category=POLARITY_FLOATING_NO_BASE;dist_4h_supply=None;has_overhead=0,sem teto = markup/ATH bullish,True
8823,demand,DEMAND_DEFENDED,high,demand_defended,,DEMAND_SUPPORTING_RETEST,demand_category=DEMAND_SUPPORTING_RETEST;dist_4h_demand=4.29;touched_retest=1,demanda defendida real,True
8823,volume,ACCEPTANCE_ABOVE_VALUE,medium,acceptance_above,,ABOVE_POC|maturity:VP-as-of-bar,below_VAL=False;dist_POC=2.37;dist_VAL=3.1;va_width=1.93;rel_volume=0.57,aceitação acima do valor = bullish,True
8823,mtf,FULL_BULL_ALIGN,high,mtf_bull,,4H+1D+W bull,trend_30_4h=2.8;rsi_1d=77.5;d_break=bull;w_break=bull;weekly_slope=0.3743791972827738,alinhamento bull multi-TF = bull-run maior,True
8823,regime,MACRO_BULL,high,macro_bull,,combined>0,v3_state=BULL;combined_score=3.0;cascade=3.0;macro_broken=False;distribution=False;stall=False;sharp_drop=False;dist_alarm=False;dd13w=0.7053771400113772,regime macro bull,True
8823,momentum,HEALTHY_HIGH_LEGPOS,high,strong_bull,,legpos_high+momentum,trend_30=2.8;rsi=69.17;rsi_1d=77.5;legpos90=98.0;rise20=3.72;bear_div=0.0,legpos alto COM momentum = continuação sadia,True
8823,capit,NO_CAPITULATION,low,,,no_cap,drop20=0.19;rsi_min8=55.23;sweet_spot=False;bub_sell=0.0;reclaim_body=-0.19,sem capitulação relevante,True
8823,fuel,high_fuel,high,clean_sky,,no_overhead,supply_category=CLEAN_SKY;dist_4h_supply=None;dist_d1_supply=None;blocks_target=0,sem teto = combustível alto,True
8823,risk,SL_STRUCTURAL_OK,high,sl_ok,,demand_base,sl_atr=4.39;sl_type=NORMAL_DEMAND_BASE,SL estrutural na demanda = ok,True
8858,supply,CLEAN_SKY_BULLISH,high,no_overhead,,CLEAN_SKY,supply_category=CLEAN_SKY;polarity_category=POLARITY_FLOATING_NO_BASE;dist_4h_supply=None;has_overhead=0,sem teto = markup/ATH bullish,True
8858,demand,DEMAND_ABSENT,high,,no_demand_base,ABSENT,demand_category=DEMAND_ABSENT_OR_IRRELEVANT;dist_4h_demand=7.38;touched_retest=0,sem base de demanda = floating,True
8858,volume,IN_VALUE_BALANCE,low,,,BALANCE|maturity:VP-as-of-bar,below_VAL=False;dist_POC=0.06;dist_VAL=1.12;va_width=1.69;rel_volume=1.04,dentro do valor = balanço,True
8858,mtf,FULL_BULL_ALIGN,high,mtf_bull,,4H+1D+W bull,trend_30_4h=4.42;rsi_1d=79.8;d_break=bull;w_break=bull;weekly_slope=0.5815620342583104,alinhamento bull multi-TF = bull-run maior,True
8858,regime,MACRO_BULL,high,macro_bull,,combined>0,v3_state=BULL;combined_score=3.0;cascade=3.0;macro_broken=False;distribution=False;stall=False;sharp_drop=False;dist_alarm=False;dd13w=0.015211398407878003,regime macro bull,True
8858,momentum,HEALTHY_HIGH_LEGPOS,high,strong_bull,,legpos_high+momentum,trend_30=4.42;rsi=80.52;rsi_1d=79.8;legpos90=95.5;rise20=6.78;bear_div=0.0,legpos alto COM momentum = continuação sadia,True
8858,capit,NO_CAPITULATION,low,,,no_cap,drop20=0.36;rsi_min8=64.05;sweet_spot=False;bub_sell=0.0;reclaim_body=-0.32,sem capitulação relevante,True
8858,fuel,high_fuel,high,clean_sky,,no_overhead,supply_category=CLEAN_SKY;dist_4h_supply=None;dist_d1_supply=None;blocks_target=0,sem teto = combustível alto,True
8858,risk,SL_TOO_WIDE,medium,,sl_wide,sl>5ATR,sl_atr=7.48;sl_type=TOP_EXHAUSTION,SL largo = R ruim,True
8878,supply,CLEAN_SKY_BULLISH,high,no_overhead,,CLEAN_SKY,supply_category=CLEAN_SKY;polarity_category=POLARITY_SUPPORTED_BY_DEMAND;dist_4h_supply=None;has_overhead=0,sem teto = markup/ATH bullish,True
8878,demand,DEMAND_DEFENDED,high,demand_defended,,DEMAND_SUPPORTING_RETEST,demand_category=DEMAND_SUPPORTING_RETEST;dist_4h_demand=2.64;touched_retest=1,demanda defendida real,True
8878,volume,IN_VALUE_BALANCE,low,,,BALANCE|maturity:VP-as-of-bar,below_VAL=False;dist_POC=0.21;dist_VAL=0.63;va_width=0.88;rel_volume=4.05,dentro do valor = balanço,True
8878,mtf,FULL_BULL_ALIGN,high,mtf_bull,,4H+1D+W bull,trend_30_4h=4.17;rsi_1d=76.7;d_break=bull;w_break=bull;weekly_slope=0.5815620342583104,alinhamento bull multi-TF = bull-run maior,True
8878,regime,MACRO_BULL,high,macro_bull,,combined>0,v3_state=BULL;combined_score=3.0;cascade=3.0;macro_broken=False;distribution=False;stall=False;sharp_drop=False;dist_alarm=False;dd13w=0.21655755260950627,regime macro bull,True
8878,momentum,HEALTHY_HIGH_LEGPOS,high,strong_bull,,legpos_high+momentum,trend_30=4.17;rsi=56.01;rsi_1d=76.7;legpos90=94.1;rise20=2.13;bear_div=0.0,legpos alto COM momentum = continuação sadia,True
8878,capit,NO_CAPITULATION,low,,,no_cap,drop20=0.2;rsi_min8=51.79;sweet_spot=True;bub_sell=0.0;reclaim_body=0.85,sem capitulação relevante,True
8878,fuel,high_fuel,high,clean_sky,,no_overhead,supply_category=CLEAN_SKY;dist_4h_supply=None;dist_d1_supply=None;blocks_target=0,sem teto = combustível alto,True
8878,risk,SL_STRUCTURAL_OK,high,sl_ok,,demand_base,sl_atr=2.74;sl_type=NORMAL_DEMAND_BASE,SL estrutural na demanda = ok,True
8893,supply,CLEAN_SKY_BULLISH,high,no_overhead,,CLEAN_SKY,supply_category=CLEAN_SKY;polarity_category=POLARITY_FLOATING_NO_BASE;dist_4h_supply=None;has_overhead=0,sem teto = markup/ATH bullish,True
8893,demand,DEMAND_DEFENDED,high,demand_defended,,DEMAND_SUPPORTING_RETEST,demand_category=DEMAND_SUPPORTING_RETEST;dist_4h_demand=2.86;touched_retest=1,demanda defendida real,True
8893,volume,IN_VALUE_BALANCE,low,,,BALANCE|maturity:VP-as-of-bar,below_VAL=False;dist_POC=0.23;dist_VAL=0.64;va_width=0.75;rel_volume=1.12,dentro do valor = balanço,True
8893,mtf,FULL_BULL_ALIGN,high,mtf_bull,,4H+1D+W bull,trend_30_4h=3.99;rsi_1d=84.0;d_break=bull;w_break=bull;weekly_slope=0.6700509901770102,alinhamento bull multi-TF = bull-run maior,True
8893,regime,MACRO_BULL,high,macro_bull,,combined>0,v3_state=BULL;combined_score=2.0;cascade=2.0;macro_broken=False;distribution=False;stall=False;sharp_drop=False;dist_alarm=False;dd13w=0.7146657575146993,regime macro bull,True
8893,momentum,HEALTHY_HIGH_LEGPOS,high,strong_bull,,legpos_high+momentum,trend_30=3.99;rsi=67.8;rsi_1d=84.0;legpos90=92.1;rise20=4.69;bear_div=0.0,legpos alto COM momentum = continuação sadia,True
8893,capit,NO_CAPITULATION,low,,,no_cap,drop20=0.57;rsi_min8=53.57;sweet_spot=False;bub_sell=0.0;reclaim_body=-0.57,sem capitulação relevante,True
8893,fuel,high_fuel,high,clean_sky,,no_overhead,supply_category=CLEAN_SKY;dist_4h_supply=None;dist_d1_supply=None;blocks_target=0,sem teto = combustível alto,True
8893,risk,SL_STRUCTURAL_OK,high,sl_ok,,demand_base,sl_atr=2.96;sl_type=NORMAL_DEMAND_BASE,SL estrutural na demanda = ok,True
8905,supply,CLEAN_SKY_BULLISH,high,no_overhead,,CLEAN_SKY,supply_category=CLEAN_SKY;polarity_category=POLARITY_SUPPORTED_BY_DEMAND;dist_4h_supply=None;has_overhead=0,sem teto = markup/ATH bullish,True
8905,demand,DEMAND_DEFENDED,high,demand_defended,,DEMAND_SUPPORTING_RETEST,demand_category=DEMAND_SUPPORTING_RETEST;dist_4h_demand=2.63;touched_retest=1,demanda defendida real,True
8905,volume,ACCEPTANCE_ABOVE_VALUE,medium,acceptance_above,,ABOVE_POC|maturity:VP-as-of-bar,below_VAL=False;dist_POC=1.08;dist_VAL=1.49;va_width=0.82;rel_volume=1.07,aceitação acima do valor = bullish,True
8905,mtf,FULL_BULL_ALIGN,high,mtf_bull,,4H+1D+W bull,trend_30_4h=5.01;rsi_1d=81.0;d_break=bull;w_break=bull;weekly_slope=0.6700509901770102,alinhamento bull multi-TF = bull-run maior,True
8905,regime,MACRO_BULL,high,macro_bull,,combined>0,v3_state=BULL;combined_score=2.0;cascade=2.0;macro_broken=False;distribution=False;stall=False;sharp_drop=False;dist_alarm=False;dd13w=1.3503006228011398,regime macro bull,True
